# Constructed from biom file
#ASV ID	GZ_Bl_1	GZ_Bl_2	GZ_Bl_3	SX_Bl_1	SX_Bl_2	SX_Bl_3	GZ_Rs_1	GZ_Rs_2	GZ_Rs_3	SX_Rs_1	SX_Rs_2	SX_Rs_3
ASV_70	0.0	0.0	31.0	19.0	0.0	36.0	8.0	0.0	0.0	293.0	13.0	0.0
ASV_681	42.0	0.0	18.0	144.0	111.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_675	31.0	0.0	68.0	103.0	122.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_350	56.0	0.0	82.0	66.0	56.0	0.0	70.0	0.0	0.0	0.0	67.0	0.0
ASV_811	30.0	0.0	33.0	68.0	68.0	0.0	57.0	34.0	58.0	0.0	49.0	0.0
ASV_747	21.0	0.0	16.0	27.0	155.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_314	39.0	0.0	64.0	144.0	82.0	49.0	0.0	0.0	6.0	0.0	7.0	0.0
ASV_663	0.0	0.0	0.0	4.0	0.0	0.0	74.0	32.0	36.0	78.0	75.0	91.0
ASV_666	0.0	0.0	168.0	34.0	151.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_838	0.0	0.0	0.0	0.0	0.0	0.0	67.0	37.0	52.0	124.0	0.0	108.0
ASV_845	25.0	0.0	20.0	60.0	88.0	106.0	33.0	37.0	16.0	0.0	0.0	0.0
ASV_223	41.0	0.0	23.0	32.0	56.0	37.0	42.0	38.0	26.0	59.0	29.0	0.0
ASV_826	0.0	0.0	0.0	0.0	0.0	0.0	103.0	59.0	62.0	79.0	19.0	60.0
ASV_813	0.0	7.0	36.0	46.0	258.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_857	46.0	180.0	46.0	86.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_723	83.0	0.0	40.0	108.0	95.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_878	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	22.0	0.0	329.0	0.0
ASV_366	26.0	4.0	52.0	48.0	55.0	27.0	44.0	32.0	0.0	41.0	36.0	0.0
ASV_241	0.0	0.0	0.0	0.0	0.0	16.0	50.0	35.0	22.0	128.0	16.0	96.0
ASV_900	7.0	0.0	0.0	0.0	0.0	0.0	47.0	20.0	33.0	141.0	30.0	85.0
ASV_867	9.0	0.0	11.0	21.0	288.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_836	23.0	0.0	23.0	78.0	112.0	57.0	26.0	15.0	26.0	0.0	0.0	0.0
ASV_889	12.0	0.0	17.0	74.0	30.0	226.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_311	41.0	0.0	27.0	32.0	73.0	39.0	65.0	0.0	0.0	28.0	53.0	0.0
ASV_508	26.0	0.0	43.0	78.0	33.0	46.0	34.0	42.0	48.0	6.0	0.0	0.0
ASV_703	53.0	0.0	63.0	60.0	127.0	0.0	24.0	0.0	26.0	0.0	0.0	0.0
ASV_634	0.0	0.0	0.0	0.0	18.0	0.0	47.0	43.0	40.0	90.0	30.0	84.0
ASV_819	38.0	0.0	27.0	77.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_936	0.0	7.0	0.0	114.0	76.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_621	0.0	13.0	75.0	49.0	152.0	49.0	0.0	10.0	0.0	0.0	0.0	0.0
ASV_843	58.0	0.0	34.0	106.0	106.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_284	36.0	0.0	45.0	70.0	22.0	42.0	36.0	9.0	24.0	11.0	52.0	0.0
ASV_943	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	307.0	0.0	0.0	0.0
ASV_339	59.0	31.0	160.0	15.0	12.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_575	50.0	14.0	67.0	76.0	59.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_693	41.0	5.0	0.0	98.0	72.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_880	290.0	0.0	17.0	11.0	11.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_756	0.0	0.0	0.0	0.0	0.0	0.0	39.0	21.0	25.0	190.0	14.0	52.0
ASV_202	10.0	0.0	0.0	15.0	0.0	11.0	0.0	0.0	0.0	163.0	38.0	103.0
ASV_598	73.0	0.0	19.0	34.0	21.0	45.0	18.0	49.0	32.0	0.0	49.0	0.0
ASV_316	0.0	0.0	102.0	42.0	55.0	0.0	60.0	60.0	0.0	20.0	0.0	0.0
ASV_816	28.0	0.0	24.0	77.0	79.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_852	0.0	0.0	0.0	8.0	13.0	10.0	46.0	18.0	37.0	122.0	22.0	61.0
ASV_966	0.0	0.0	0.0	44.0	52.0	108.0	23.0	0.0	37.0	0.0	0.0	73.0
ASV_380	37.0	0.0	18.0	26.0	12.0	41.0	55.0	31.0	37.0	11.0	68.0	0.0
ASV_690	39.0	0.0	0.0	49.0	41.0	47.0	43.0	41.0	44.0	0.0	31.0	0.0
ASV_909	0.0	0.0	0.0	0.0	0.0	0.0	77.0	31.0	39.0	76.0	37.0	75.0
ASV_672	20.0	5.0	33.0	79.0	100.0	59.0	0.0	0.0	12.0	26.0	0.0	0.0
ASV_956	0.0	0.0	0.0	0.0	0.0	0.0	72.0	76.0	146.0	14.0	12.0	13.0
ASV_986	0.0	0.0	0.0	27.0	0.0	0.0	99.0	72.0	89.0	44.0	0.0	0.0
ASV_400	136.0	17.0	40.0	66.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_525	0.0	0.0	0.0	0.0	0.0	0.0	109.0	44.0	80.0	40.0	31.0	26.0
ASV_810	75.0	0.0	56.0	65.0	73.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_991	0.0	0.0	0.0	0.0	0.0	0.0	101.0	44.0	57.0	63.0	31.0	34.0
ASV_992	0.0	0.0	0.0	0.0	0.0	0.0	91.0	61.0	109.0	49.0	20.0	0.0
ASV_854	23.0	0.0	92.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1008	0.0	0.0	0.0	0.0	0.0	0.0	89.0	91.0	76.0	41.0	28.0	0.0
ASV_906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	307.0	0.0	0.0
ASV_229	0.0	26.0	71.0	134.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_302	22.0	0.0	43.0	72.0	0.0	44.0	13.0	31.0	39.0	41.0	16.0	0.0
ASV_1029	0.0	0.0	0.0	0.0	0.0	0.0	70.0	51.0	59.0	55.0	23.0	61.0
ASV_729	13.0	0.0	35.0	74.0	79.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_911	0.0	0.0	0.0	0.0	0.0	0.0	66.0	32.0	51.0	88.0	26.0	48.0
ASV_257	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	30.0	161.0	31.0	72.0
ASV_292	0.0	0.0	0.0	0.0	0.0	0.0	21.0	10.0	7.0	232.0	9.0	29.0
ASV_155	48.0	12.0	58.0	60.0	50.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_498	0.0	0.0	116.0	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1077	75.0	0.0	26.0	99.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_633	27.0	0.0	15.0	38.0	54.0	20.0	58.0	0.0	54.0	23.0	16.0	0.0
ASV_1084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	305.0	0.0	0.0
ASV_750	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262.0	0.0	0.0
ASV_894	89.0	0.0	0.0	59.0	80.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_480	42.0	0.0	20.0	12.0	24.0	45.0	31.0	30.0	34.0	12.0	52.0	0.0
ASV_950	0.0	0.0	0.0	56.0	177.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_158	133.0	8.0	37.0	44.0	56.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_576	42.0	0.0	0.0	15.0	11.0	28.0	12.0	15.0	83.0	52.0	42.0	0.0
ASV_941	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	62.0	170.0	25.0	0.0
ASV_642	58.0	0.0	47.0	51.0	97.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1057	61.0	29.0	52.0	56.0	64.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1140	0.0	0.0	0.0	37.0	54.0	53.0	22.0	9.0	19.0	14.0	53.0	29.0
ASV_988	0.0	0.0	45.0	137.0	79.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1127	0.0	0.0	0.0	10.0	0.0	8.0	90.0	47.0	65.0	30.0	15.0	24.0
ASV_1144	0.0	0.0	0.0	37.0	34.0	0.0	99.0	22.0	58.0	39.0	0.0	0.0
ASV_1148	0.0	0.0	0.0	0.0	0.0	0.0	203.0	41.0	44.0	0.0	0.0	0.0
ASV_630	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	84.0	37.0	0.0	0.0
ASV_929	144.0	17.0	32.0	36.0	33.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_420	0.0	0.0	0.0	56.0	70.0	62.0	66.0	0.0	32.0	0.0	0.0	0.0
ASV_876	0.0	0.0	10.0	0.0	16.0	51.0	22.0	0.0	32.0	73.0	13.0	69.0
ASV_1141	0.0	0.0	0.0	82.0	167.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_317	44.0	0.0	28.0	10.0	26.0	42.0	10.0	21.0	28.0	34.0	33.0	6.0
ASV_537	52.0	0.0	20.0	30.0	0.0	51.0	34.0	25.0	15.0	15.0	40.0	0.0
ASV_482	0.0	0.0	40.0	84.0	99.0	43.0	14.0	0.0	0.0	0.0	0.0	0.0
ASV_812	0.0	27.0	0.0	33.0	158.0	41.0	0.0	21.0	0.0	0.0	0.0	0.0
ASV_886	0.0	0.0	0.0	0.0	0.0	0.0	36.0	80.0	30.0	120.0	13.0	0.0
ASV_30	0.0	0.0	13.0	0.0	25.0	0.0	11.0	0.0	0.0	213.0	16.0	0.0
ASV_692	143.0	0.0	64.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_430	27.0	0.0	26.0	35.0	20.0	45.0	44.0	34.0	21.0	0.0	25.0	0.0
ASV_1192	0.0	0.0	277.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1200	0.0	0.0	0.0	0.0	0.0	0.0	31.0	31.0	21.0	70.0	47.0	76.0
ASV_522	0.0	0.0	22.0	31.0	0.0	63.0	38.0	45.0	52.0	24.0	0.0	0.0
ASV_248	58.0	0.0	85.0	88.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_459	39.0	0.0	0.0	23.0	25.0	67.0	10.0	45.0	34.0	0.0	31.0	0.0
ASV_1130	20.0	0.0	0.0	142.0	60.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	263.0	0.0	0.0
ASV_627	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	124.0	0.0
ASV_595	26.0	0.0	17.0	22.0	44.0	26.0	26.0	18.0	40.0	27.0	26.0	0.0
ASV_624	56.0	0.0	17.0	17.0	48.0	16.0	14.0	18.0	26.0	10.0	50.0	0.0
ASV_1222	272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1231	0.0	0.0	0.0	0.0	0.0	0.0	27.0	13.0	14.0	61.0	21.0	135.0
ASV_182	17.0	12.0	30.0	28.0	49.0	55.0	0.0	15.0	11.0	52.0	0.0	0.0
ASV_1100	11.0	0.0	0.0	55.0	8.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_332	80.0	0.0	24.0	18.0	28.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1039	14.0	0.0	0.0	29.0	44.0	28.0	38.0	25.0	53.0	26.0	9.0	0.0
ASV_1252	128.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1267	0.0	0.0	0.0	0.0	0.0	0.0	45.0	47.0	53.0	118.0	0.0	0.0
ASV_1160	0.0	0.0	0.0	0.0	0.0	0.0	68.0	40.0	112.0	0.0	42.0	0.0
ASV_572	35.0	0.0	12.0	8.0	82.0	22.0	5.0	22.0	36.0	16.0	23.0	0.0
ASV_1085	152.0	0.0	25.0	43.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1232	0.0	0.0	0.0	29.0	231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1280	68.0	0.0	60.0	54.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_818	0.0	0.0	0.0	7.0	7.0	11.0	28.0	0.0	0.0	148.0	0.0	55.0
ASV_1174	31.0	0.0	0.0	44.0	49.0	26.0	42.0	25.0	36.0	0.0	0.0	3.0
ASV_1178	8.0	0.0	0.0	0.0	11.0	0.0	0.0	8.0	0.0	108.0	0.0	121.0
ASV_874	41.0	0.0	19.0	55.0	96.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1028	0.0	0.0	0.0	0.0	0.0	0.0	73.0	44.0	58.0	44.0	19.0	16.0
ASV_1110	15.0	3.0	39.0	33.0	68.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_38	104.0	0.0	27.0	42.0	25.0	0.0	0.0	0.0	12.0	23.0	19.0	0.0
ASV_830	23.0	0.0	0.0	24.0	48.0	28.0	27.0	28.0	22.0	20.0	32.0	0.0
ASV_149	13.0	31.0	41.0	59.0	25.0	0.0	18.0	0.0	31.0	15.0	16.0	0.0
ASV_806	0.0	0.0	0.0	41.0	70.0	51.0	61.0	0.0	26.0	0.0	0.0	0.0
ASV_1303	11.0	0.0	0.0	24.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1343	40.0	0.0	25.0	154.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1050	24.0	0.0	23.0	40.0	44.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1356	0.0	0.0	0.0	0.0	0.0	0.0	51.0	27.0	43.0	76.0	0.0	50.0
ASV_1006	0.0	18.0	35.0	69.0	41.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_870	0.0	0.0	23.0	0.0	196.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1094	15.0	0.0	0.0	26.0	0.0	0.0	43.0	0.0	0.0	87.0	0.0	72.0
ASV_1390	0.0	0.0	0.0	0.0	0.0	0.0	58.0	34.0	37.0	67.0	21.0	25.0
ASV_1391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	242.0	0.0	0.0	0.0
ASV_463	20.0	0.0	20.0	31.0	27.0	22.0	31.0	27.0	33.0	12.0	16.0	0.0
ASV_1351	0.0	0.0	0.0	0.0	0.0	0.0	53.0	30.0	61.0	59.0	16.0	20.0
ASV_1196	13.0	0.0	10.0	55.0	85.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1142	18.0	3.0	21.0	63.0	52.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_706	18.0	0.0	58.0	80.0	0.0	0.0	37.0	9.0	0.0	5.0	27.0	0.0
ASV_999	36.0	17.0	50.0	43.0	54.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1431	0.0	0.0	0.0	0.0	0.0	0.0	74.0	26.0	65.0	32.0	15.0	22.0
ASV_577	24.0	6.0	26.0	48.0	85.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1078	17.0	0.0	13.0	100.0	17.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_509	0.0	0.0	0.0	0.0	0.0	0.0	39.0	19.0	31.0	65.0	13.0	64.0
ASV_49	51.0	0.0	0.0	38.0	32.0	99.0	9.0	0.0	0.0	0.0	0.0	0.0
ASV_1414	0.0	0.0	10.0	26.0	15.0	177.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1328	16.0	0.0	18.0	80.0	47.0	48.0	0.0	0.0	8.0	9.0	0.0	0.0
ASV_1288	0.0	0.0	0.0	0.0	0.0	0.0	32.0	17.0	26.0	88.0	17.0	45.0
ASV_1361	0.0	0.0	7.0	15.0	39.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1486	82.0	0.0	113.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_468	0.0	0.0	12.0	27.0	62.0	42.0	52.0	0.0	28.0	0.0	0.0	0.0
ASV_1040	7.0	0.0	32.0	32.0	39.0	24.0	24.0	3.0	9.0	27.0	17.0	8.0
ASV_1117	16.0	0.0	90.0	47.0	58.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
ASV_1460	0.0	0.0	0.0	0.0	0.0	0.0	83.0	51.0	48.0	39.0	0.0	0.0
ASV_1540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	0.0	0.0	0.0
ASV_541	38.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	42.0	60.0	59.0	0.0
ASV_1321	18.0	3.0	0.0	34.0	44.0	24.0	32.0	36.0	23.0	5.0	0.0	0.0
ASV_1548	0.0	0.0	0.0	0.0	0.0	0.0	59.0	53.0	107.0	0.0	0.0	0.0
ASV_1115	0.0	0.0	0.0	40.0	23.0	0.0	56.0	0.0	99.0	0.0	0.0	0.0
ASV_1260	34.0	0.0	42.0	58.0	32.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_33	0.0	0.0	12.0	0.0	16.0	0.0	13.0	9.0	6.0	116.0	13.0	32.0
ASV_1103	0.0	0.0	0.0	0.0	0.0	0.0	48.0	22.0	37.0	66.0	44.0	0.0
ASV_1381	29.0	0.0	0.0	29.0	31.0	32.0	30.0	25.0	41.0	0.0	0.0	0.0
ASV_1510	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	81.0	60.0	0.0	0.0
ASV_1558	15.0	0.0	10.0	0.0	192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1396	17.0	0.0	42.0	35.0	25.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0
ASV_1173	43.0	0.0	0.0	0.0	37.0	0.0	23.0	0.0	54.0	36.0	22.0	0.0
ASV_1402	0.0	0.0	0.0	110.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1227	0.0	0.0	0.0	0.0	0.0	0.0	24.0	14.0	11.0	108.0	27.0	30.0
ASV_611	0.0	0.0	6.0	0.0	58.0	41.0	49.0	7.0	30.0	16.0	6.0	0.0
ASV_849	0.0	0.0	0.0	37.0	60.0	0.0	17.0	0.0	13.0	0.0	15.0	71.0
ASV_1582	0.0	0.0	0.0	0.0	0.0	0.0	79.0	40.0	94.0	0.0	0.0	0.0
ASV_712	42.0	0.0	25.0	46.0	18.0	18.0	0.0	25.0	18.0	0.0	20.0	0.0
ASV_1488	9.0	0.0	0.0	23.0	104.0	22.0	0.0	24.0	14.0	0.0	15.0	0.0
ASV_1109	31.0	0.0	17.0	66.0	31.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1312	0.0	0.0	0.0	0.0	0.0	0.0	53.0	29.0	44.0	40.0	27.0	17.0
ASV_1504	7.0	0.0	2.0	14.0	178.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1293	0.0	0.0	28.0	39.0	88.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1525	8.0	0.0	11.0	18.0	158.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_677	13.0	0.0	0.0	0.0	18.0	31.0	128.0	0.0	3.0	3.0	12.0	0.0
ASV_1398	16.0	0.0	26.0	49.0	96.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1489	4.0	0.0	0.0	26.0	32.0	110.0	7.0	0.0	0.0	29.0	0.0	0.0
ASV_1627	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	23.0	136.0	14.0	0.0
ASV_394	0.0	0.0	0.0	0.0	0.0	0.0	57.0	37.0	50.0	30.0	33.0	0.0
ASV_1187	0.0	10.0	0.0	19.0	38.0	10.0	24.0	11.0	22.0	61.0	0.0	11.0
ASV_1152	65.0	6.0	0.0	8.0	3.0	0.0	0.0	0.0	46.0	16.0	61.0	0.0
ASV_898	0.0	0.0	14.0	39.0	0.0	23.0	55.0	0.0	33.0	22.0	18.0	0.0
ASV_444	0.0	0.0	12.0	18.0	5.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_466	0.0	0.0	0.0	0.0	0.0	0.0	38.0	13.0	23.0	52.0	18.0	59.0
ASV_734	19.0	0.0	38.0	34.0	88.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_968	0.0	0.0	36.0	58.0	47.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1567	0.0	0.0	0.0	0.0	0.0	0.0	68.0	18.0	64.0	6.0	13.0	34.0
ASV_742	14.0	7.0	11.0	26.0	28.0	6.0	35.0	14.0	23.0	21.0	17.0	0.0
ASV_457	16.0	0.0	69.0	22.0	21.0	15.0	22.0	12.0	17.0	0.0	7.0	0.0
ASV_1679	2.0	0.0	0.0	0.0	0.0	0.0	68.0	31.0	25.0	20.0	28.0	26.0
ASV_1684	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	99.0	0.0	0.0
ASV_1687	0.0	0.0	0.0	89.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_927	98.0	11.0	27.0	19.0	18.0	13.0	0.0	13.0	0.0	0.0	0.0	0.0
ASV_976	26.0	12.0	0.0	32.0	97.0	28.0	4.0	0.0	0.0	0.0	0.0	0.0
ASV_1034	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	17.0	134.0	20.0	0.0
ASV_1221	25.0	0.0	4.0	28.0	25.0	17.0	39.0	26.0	28.0	7.0	0.0	0.0
ASV_638	0.0	0.0	0.0	0.0	25.0	0.0	47.0	20.0	61.0	23.0	7.0	15.0
ASV_1694	35.0	0.0	29.0	60.0	19.0	29.0	26.0	0.0	0.0	0.0	0.0	0.0
ASV_1695	0.0	0.0	39.0	11.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_864	28.0	0.0	0.0	13.0	32.0	29.0	32.0	26.0	18.0	0.0	19.0	0.0
ASV_1543	27.0	0.0	0.0	18.0	24.0	25.0	26.0	21.0	56.0	0.0	0.0	0.0
ASV_378	0.0	0.0	0.0	0.0	0.0	0.0	35.0	16.0	17.0	128.0	0.0	0.0
ASV_493	0.0	0.0	26.0	27.0	30.0	19.0	0.0	0.0	58.0	0.0	36.0	0.0
ASV_1440	0.0	0.0	0.0	0.0	46.0	15.0	28.0	25.0	65.0	17.0	0.0	0.0
ASV_1511	0.0	0.0	0.0	0.0	0.0	0.0	38.0	21.0	26.0	42.0	10.0	59.0
ASV_1662	9.0	0.0	0.0	25.0	113.0	16.0	0.0	0.0	0.0	25.0	8.0	0.0
ASV_247	10.0	0.0	36.0	12.0	15.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0
ASV_1726	0.0	0.0	0.0	80.0	68.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_987	59.0	0.0	26.0	88.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_169	9.0	0.0	6.0	27.0	14.0	17.0	4.0	0.0	3.0	103.0	0.0	10.0
ASV_1438	0.0	0.0	0.0	0.0	154.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1753	58.0	9.0	54.0	34.0	27.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_19	40.0	0.0	56.0	40.0	23.0	21.0	10.0	0.0	0.0	0.0	0.0	0.0
ASV_1449	0.0	0.0	17.0	49.0	32.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1771	0.0	0.0	0.0	0.0	10.0	0.0	84.0	20.0	45.0	24.0	7.0	0.0
ASV_597	0.0	0.0	11.0	7.0	0.0	0.0	33.0	22.0	20.0	27.0	16.0	53.0
ASV_1025	0.0	0.0	0.0	0.0	0.0	0.0	66.0	22.0	66.0	21.0	14.0	0.0
ASV_1098	0.0	0.0	0.0	0.0	0.0	0.0	65.0	30.0	49.0	45.0	0.0	0.0
ASV_1782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	19.0	69.0	42.0	49.0
ASV_1473	38.0	16.0	54.0	62.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1182	23.0	0.0	25.0	43.0	50.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1821	0.0	0.0	0.0	0.0	0.0	0.0	34.0	28.0	27.0	76.0	20.0	0.0
ASV_841	0.0	0.0	0.0	0.0	0.0	0.0	14.0	11.0	0.0	47.0	7.0	105.0
ASV_1360	0.0	0.0	45.0	32.0	59.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
ASV_1663	0.0	0.0	11.0	51.0	96.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_341	21.0	0.0	15.0	13.0	29.0	13.0	20.0	8.0	18.0	13.0	32.0	0.0
ASV_507	20.0	0.0	30.0	10.0	24.0	14.0	15.0	15.0	9.0	23.0	18.0	4.0
ASV_721	15.0	0.0	24.0	15.0	19.0	19.0	29.0	0.0	20.0	23.0	18.0	0.0
ASV_1067	162.0	0.0	8.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_26	0.0	0.0	0.0	9.0	27.0	0.0	11.0	26.0	9.0	43.0	32.0	24.0
ASV_54	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	8.0	135.0	18.0	0.0
ASV_145	26.0	0.0	31.0	44.0	27.0	45.0	0.0	0.0	0.0	0.0	8.0	0.0
ASV_1847	0.0	0.0	7.0	72.0	94.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1036	0.0	0.0	0.0	0.0	0.0	0.0	47.0	16.0	31.0	43.0	6.0	36.0
ASV_427	35.0	5.0	0.0	22.0	28.0	49.0	11.0	0.0	15.0	0.0	13.0	0.0
ASV_1190	65.0	0.0	0.0	52.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_586	9.0	0.0	6.0	7.0	0.0	20.0	16.0	86.0	26.0	0.0	7.0	0.0
ASV_1869	24.0	0.0	0.0	25.0	25.0	27.0	39.0	20.0	17.0	0.0	0.0	0.0
ASV_1876	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	28.0	102.0	0.0	0.0
ASV_1049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.0	0.0	0.0
ASV_1886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	78.0	0.0	0.0
ASV_698	19.0	0.0	16.0	17.0	33.0	17.0	21.0	16.0	17.0	8.0	10.0	0.0
ASV_1367	0.0	0.0	43.0	30.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0
